               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.034373,            0.010372,           0.0025192,             0.73665,             0.43939,             0.60757,              0.3681,            0.024782,           0.0051241,            0.033624,           0.0069706,           0.0069706,           0.0069706
                 155,            0.030141,            0.009216,           0.0019101,             0.71071,             0.43939,             0.58194,             0.34876,            0.021606,           0.0049927,            0.035144,           0.0069508,           0.0069508,           0.0069508
                 156,            0.036677,           0.0085798,           0.0024412,             0.71631,             0.43939,             0.56154,             0.35975,            0.020621,           0.0047605,            0.035071,            0.006931,            0.006931,            0.006931
                 157,            0.028397,           0.0098169,           0.0017773,             0.37126,             0.43939,             0.43451,             0.23559,            0.021316,            0.004909,            0.035876,           0.0069112,           0.0069112,           0.0069112
                 158,            0.031811,           0.0090909,           0.0035773,             0.63878,             0.43939,             0.57364,              0.3238,            0.023911,           0.0052857,            0.032312,           0.0068914,           0.0068914,           0.0068914
                 159,            0.032112,            0.008723,           0.0019813,             0.43859,             0.43939,             0.49432,             0.28786,             0.02212,           0.0051849,            0.029535,           0.0068716,           0.0068716,           0.0068716
                 160,            0.030964,           0.0076313,           0.0024718,             0.46347,             0.43939,             0.52296,             0.30584,            0.022107,           0.0063963,            0.027325,           0.0068518,           0.0068518,           0.0068518
                 161,             0.02717,           0.0094505,           0.0017174,             0.46589,              0.6131,             0.59081,             0.35784,             0.02186,           0.0056524,            0.026215,            0.006832,            0.006832,            0.006832
                 162,            0.029461,            0.010414,           0.0020339,             0.43283,             0.55295,             0.65777,             0.33177,            0.022712,           0.0053036,            0.025598,           0.0068122,           0.0068122,           0.0068122
                 163,            0.032584,           0.0089071,           0.0030863,              0.3905,             0.55978,             0.56081,             0.22731,            0.026613,           0.0052953,            0.024719,           0.0067924,           0.0067924,           0.0067924
                 164,            0.034773,           0.0098941,           0.0031667,             0.56991,             0.59825,             0.63269,             0.37769,            0.020586,           0.0059128,            0.021301,           0.0067726,           0.0067726,           0.0067726
                 165,            0.033874,           0.0083345,           0.0024231,              0.4371,             0.50636,             0.63652,             0.32316,            0.021287,           0.0062904,            0.021936,           0.0067528,           0.0067528,           0.0067528
                 166,            0.029601,            0.010258,            0.003298,               0.341,             0.43677,             0.52868,             0.30149,            0.021852,           0.0067296,            0.022717,            0.006733,            0.006733,            0.006733
                 167,            0.031288,            0.007921,           0.0058091,             0.49281,             0.40071,             0.54669,             0.28616,            0.022246,           0.0080726,             0.02049,           0.0067132,           0.0067132,           0.0067132
                 168,            0.027065,           0.0089877,           0.0038701,             0.49214,             0.42378,             0.53883,             0.35011,            0.021231,           0.0082467,            0.019684,           0.0066934,           0.0066934,           0.0066934
                 169,            0.028993,           0.0090322,           0.0026859,              0.4912,             0.44262,             0.54096,             0.31136,            0.021974,           0.0080717,             0.01958,           0.0066736,           0.0066736,           0.0066736
                 170,            0.029575,           0.0090498,           0.0021544,             0.32952,             0.36364,             0.47457,              0.2632,            0.022593,           0.0081632,            0.019177,           0.0066538,           0.0066538,           0.0066538
                 171,            0.031339,           0.0094009,           0.0021289,             0.29328,             0.40909,             0.49653,             0.27073,            0.021448,           0.0077965,            0.020795,            0.006634,            0.006634,            0.006634
                 172,            0.028248,           0.0085045,           0.0020829,             0.30363,             0.40909,             0.46367,             0.27276,            0.021796,           0.0072145,            0.021582,           0.0066142,           0.0066142,           0.0066142
                 173,            0.029435,           0.0090655,           0.0019787,             0.83387,             0.40909,             0.48422,             0.24731,            0.021326,            0.006803,            0.022198,           0.0065944,           0.0065944,           0.0065944
                 174,            0.033217,           0.0080533,           0.0013698,             0.84544,             0.45455,             0.53266,             0.26612,            0.022817,           0.0062189,            0.022266,           0.0065746,           0.0065746,           0.0065746
                 175,            0.027864,           0.0073911,           0.0021771,             0.32134,              0.4088,             0.50439,             0.30296,            0.022764,           0.0062284,            0.022455,           0.0065548,           0.0065548,           0.0065548
                 176,            0.035949,             0.01118,           0.0032089,             0.81613,             0.40909,             0.53367,             0.28757,            0.021576,           0.0064151,            0.022369,            0.006535,            0.006535,            0.006535
                 177,            0.028632,             0.01036,           0.0029104,             0.84187,             0.40909,             0.52783,              0.2811,            0.021869,           0.0063865,            0.022961,           0.0065152,           0.0065152,           0.0065152
                 178,            0.034955,           0.0094458,           0.0016034,             0.82945,             0.43971,             0.51298,             0.22369,            0.021614,            0.006716,            0.022815,           0.0064954,           0.0064954,           0.0064954
                 179,            0.029651,            0.009249,           0.0013864,             0.83019,             0.36364,             0.45072,             0.25898,            0.020161,           0.0064797,            0.022968,           0.0064756,           0.0064756,           0.0064756
                 180,            0.030923,            0.008121,           0.0012219,             0.82901,             0.36364,              0.4765,             0.24084,            0.021792,           0.0064764,            0.022748,           0.0064558,           0.0064558,           0.0064558
                 181,            0.030563,           0.0079306,           0.0016984,             0.82497,             0.36364,             0.45626,              0.2631,            0.022159,           0.0065608,            0.022693,            0.006436,            0.006436,            0.006436
                 182,            0.033374,            0.010383,           0.0019982,             0.79827,             0.40359,             0.47434,             0.25515,            0.021972,           0.0064158,            0.022638,           0.0064162,           0.0064162,           0.0064162
                 183,            0.029316,           0.0077192,           0.0014384,             0.77607,             0.40909,             0.48757,             0.29868,            0.021148,           0.0060954,            0.023212,           0.0063964,           0.0063964,           0.0063964
                 184,             0.02873,            0.009328,           0.0014556,             0.80254,             0.40909,             0.46983,             0.26157,            0.022151,           0.0061336,            0.023389,           0.0063766,           0.0063766,           0.0063766
                 185,            0.029985,            0.010173,           0.0021219,             0.79876,             0.40513,             0.47465,             0.30162,            0.019341,           0.0060902,            0.024951,           0.0063568,           0.0063568,           0.0063568
                 186,            0.028959,           0.0085424,           0.0021569,             0.26572,             0.46465,             0.51274,             0.28276,            0.021398,           0.0063245,            0.025977,            0.006337,            0.006337,            0.006337
                 187,            0.026011,           0.0098507,           0.0014732,             0.26535,             0.52642,             0.49965,             0.30977,            0.021667,           0.0062528,            0.026642,           0.0063172,           0.0063172,           0.0063172
                 188,            0.030202,           0.0092795,            0.001542,             0.29849,              0.4361,             0.56531,             0.32655,            0.020246,           0.0061257,            0.027441,           0.0062974,           0.0062974,           0.0062974
                 189,            0.029968,            0.007811,           0.0012787,             0.28504,             0.36701,             0.54589,             0.35356,            0.019472,            0.006295,            0.028003,           0.0062776,           0.0062776,           0.0062776
                 190,            0.028381,           0.0077839,           0.0060135,             0.50068,             0.61622,             0.60704,             0.36745,             0.02247,           0.0065372,            0.025891,           0.0062578,           0.0062578,           0.0062578
                 191,            0.027171,            0.008532,           0.0016809,             0.48576,             0.51803,             0.65103,             0.46482,            0.020443,           0.0070105,            0.025024,            0.006238,            0.006238,            0.006238
                 192,            0.029586,            0.008512,           0.0023951,             0.52472,             0.67626,             0.58396,             0.40487,            0.021067,           0.0069792,            0.024353,           0.0062182,           0.0062182,           0.0062182
                 193,            0.025875,           0.0091601,           0.0018394,             0.70884,             0.60606,             0.69647,              0.5137,            0.020575,            0.007184,            0.024579,           0.0061984,           0.0061984,           0.0061984
                 194,            0.027216,           0.0073576,            0.001664,             0.68721,             0.56061,             0.69573,             0.51367,            0.021925,           0.0074244,            0.024286,           0.0061786,           0.0061786,           0.0061786
                 195,            0.027654,           0.0081653,           0.0014299,              0.7201,             0.56061,             0.69081,             0.53157,             0.02116,           0.0077205,            0.023956,           0.0061588,           0.0061588,           0.0061588
                 196,            0.027478,           0.0096746,           0.0017789,             0.51055,             0.56061,             0.58355,             0.39696,            0.023301,            0.007714,            0.025116,            0.006139,            0.006139,            0.006139
                 197,            0.029381,           0.0077338,           0.0014203,             0.51928,             0.61285,              0.5851,             0.42458,            0.022003,           0.0078368,            0.025525,           0.0061192,           0.0061192,           0.0061192
                 198,            0.029926,           0.0085355,           0.0015729,             0.53854,             0.69756,             0.55986,             0.38287,             0.02358,           0.0077391,            0.026141,           0.0060994,           0.0060994,           0.0060994
                 199,            0.026875,           0.0069416,           0.0015415,             0.52798,             0.63712,             0.56727,             0.40667,            0.020878,            0.007525,            0.026086,           0.0060796,           0.0060796,           0.0060796
                 200,            0.028766,           0.0076298,           0.0012291,             0.49926,             0.54457,             0.57282,             0.39989,            0.021376,           0.0072491,            0.025989,           0.0060598,           0.0060598,           0.0060598
                 201,             0.02803,           0.0079044,           0.0021081,             0.54189,             0.59454,             0.57801,             0.44559,            0.019207,           0.0070472,            0.027106,             0.00604,             0.00604,             0.00604
                 202,            0.023111,           0.0060901,           0.0013539,             0.52252,             0.59163,              0.5117,             0.35837,            0.020915,           0.0069728,            0.028076,           0.0060202,           0.0060202,           0.0060202
                 203,            0.028341,           0.0093898,           0.0018139,             0.52309,             0.59849,             0.50755,             0.38157,            0.020343,           0.0065544,            0.028494,           0.0060004,           0.0060004,           0.0060004
                 204,            0.025836,           0.0068587,           0.0010977,             0.52086,             0.58362,             0.49546,             0.33871,            0.019847,           0.0062385,            0.028891,           0.0059806,           0.0059806,           0.0059806
                 205,             0.02509,            0.007417,           0.0014208,              0.4701,             0.60606,               0.469,             0.33577,            0.018125,           0.0058112,            0.028394,           0.0059608,           0.0059608,           0.0059608
                 206,            0.025372,           0.0077416,           0.0015281,             0.49194,             0.60606,             0.48257,             0.31669,            0.018995,           0.0059321,            0.028122,            0.005941,            0.005941,            0.005941
                 207,             0.02385,           0.0090386,           0.0015883,              0.5199,             0.60606,             0.50834,             0.33431,             0.01823,           0.0057847,            0.027484,           0.0059212,           0.0059212,           0.0059212
                 208,            0.027622,           0.0082076,           0.0013348,             0.51229,             0.60606,             0.50451,             0.31237,            0.020595,           0.0056977,            0.027533,           0.0059014,           0.0059014,           0.0059014
                 209,            0.027083,           0.0071191,           0.0016112,             0.48679,             0.64015,             0.50885,             0.32474,            0.019506,           0.0057907,            0.027478,           0.0058816,           0.0058816,           0.0058816
                 210,            0.028764,           0.0079055,           0.0043411,             0.55918,               0.764,             0.60396,             0.41298,            0.017697,           0.0056219,            0.021953,           0.0058618,           0.0058618,           0.0058618
                 211,            0.025325,           0.0068807,            0.001008,             0.63008,             0.77273,             0.61053,               0.421,            0.018164,           0.0055504,            0.019871,            0.005842,            0.005842,            0.005842
                 212,             0.02361,           0.0071102,           0.0032207,              0.5314,             0.78851,             0.65156,             0.44625,            0.019214,           0.0053792,            0.018766,           0.0058222,           0.0058222,           0.0058222
                 213,            0.027755,           0.0083139,           0.0013194,             0.50836,             0.80493,             0.64938,             0.44233,             0.01732,            0.005367,            0.017274,           0.0058024,           0.0058024,           0.0058024
                 214,            0.023895,            0.010692,           0.0015365,             0.53012,             0.81134,             0.63741,             0.39576,            0.020191,            0.005281,            0.016758,           0.0057826,           0.0057826,           0.0057826
                 215,             0.02981,           0.0075805,          0.00097476,             0.50794,             0.72939,             0.64105,             0.39881,            0.017691,           0.0052156,            0.015802,           0.0057628,           0.0057628,           0.0057628
                 216,            0.024155,           0.0079939,           0.0018325,             0.49409,             0.68161,             0.63668,             0.43725,            0.018595,           0.0052083,            0.016647,            0.005743,            0.005743,            0.005743
                 217,            0.021129,           0.0087631,           0.0015295,             0.49674,             0.63417,               0.588,             0.37315,            0.017583,           0.0054433,            0.021689,           0.0057232,           0.0057232,           0.0057232
                 218,            0.025173,           0.0069026,           0.0016604,             0.42085,             0.42772,             0.49349,             0.35388,            0.018388,           0.0060225,            0.025482,           0.0057034,           0.0057034,           0.0057034
                 219,            0.026448,           0.0074874,           0.0034253,             0.54277,             0.81189,             0.65018,             0.43969,            0.018142,           0.0050206,            0.021304,           0.0056836,           0.0056836,           0.0056836
                 220,            0.024924,           0.0084772,           0.0012426,             0.49371,              0.8113,             0.59589,             0.39345,            0.018218,            0.004662,            0.020432,           0.0056638,           0.0056638,           0.0056638
                 221,            0.027506,           0.0074953,           0.0017841,             0.49238,             0.81425,             0.60405,             0.41398,            0.017237,           0.0046871,            0.018967,            0.005644,            0.005644,            0.005644
                 222,             0.02274,           0.0077354,           0.0014652,             0.51831,             0.81746,             0.62239,             0.41849,            0.017064,           0.0047281,            0.019081,           0.0056242,           0.0056242,           0.0056242
                 223,            0.024569,           0.0073759,           0.0013117,             0.51556,              0.8153,             0.61386,             0.40734,            0.017746,            0.004791,            0.020428,           0.0056044,           0.0056044,           0.0056044
                 224,            0.026198,           0.0079268,           0.0012457,             0.49295,             0.81594,             0.59682,             0.44321,            0.016758,           0.0046415,            0.020114,           0.0055846,           0.0055846,           0.0055846
                 225,            0.025114,           0.0069556,            0.001244,             0.50345,             0.86364,             0.59327,             0.40336,            0.016671,           0.0045652,            0.021481,           0.0055648,           0.0055648,           0.0055648
                 226,            0.024835,           0.0074811,           0.0013345,             0.50439,             0.86351,             0.59554,             0.42208,            0.016498,           0.0046022,            0.021854,            0.005545,            0.005545,            0.005545
                 227,            0.021611,           0.0056883,           0.0010405,             0.53893,             0.69697,             0.58426,             0.35688,            0.020447,           0.0048146,            0.022635,           0.0055252,           0.0055252,           0.0055252
                 228,            0.027824,           0.0074232,           0.0023807,             0.53885,              0.6893,             0.59049,             0.37977,            0.018511,            0.004806,            0.022586,           0.0055054,           0.0055054,           0.0055054
                 229,            0.022211,           0.0067222,           0.0012746,             0.55344,             0.84929,             0.65649,             0.45995,             0.01566,           0.0046685,            0.024265,           0.0054856,           0.0054856,           0.0054856
                 230,            0.019226,           0.0063434,           0.0042848,             0.48344,             0.67705,              0.6538,             0.44084,            0.016294,           0.0046124,            0.024808,           0.0054658,           0.0054658,           0.0054658
                 231,            0.020883,           0.0088097,           0.0015164,             0.48118,             0.64023,             0.65282,              0.4594,            0.016123,           0.0046244,             0.02561,            0.005446,            0.005446,            0.005446
                 232,            0.021751,           0.0097199,           0.0017781,             0.42028,             0.49525,             0.55626,             0.37989,            0.016254,           0.0048475,            0.027203,           0.0054262,           0.0054262,           0.0054262
                 233,            0.020673,           0.0086946,           0.0010027,             0.44235,             0.52692,             0.54321,             0.36724,            0.017984,           0.0049279,            0.027777,           0.0054064,           0.0054064,           0.0054064
                 234,            0.024643,           0.0074169,           0.0048038,             0.43604,             0.52445,              0.5327,             0.34994,             0.01732,            0.004632,            0.027087,           0.0053866,           0.0053866,           0.0053866
                 235,            0.025345,            0.008267,           0.0011195,             0.43295,             0.52113,             0.52963,             0.36114,            0.017163,           0.0044672,            0.026398,           0.0053668,           0.0053668,           0.0053668
                 236,            0.024226,              0.0068,           0.0016187,             0.46201,             0.55199,             0.53046,             0.36405,             0.01778,           0.0046763,            0.026257,            0.005347,            0.005347,            0.005347
                 237,             0.02365,            0.008548,           0.0014487,             0.46055,             0.54939,             0.52802,             0.34478,             0.01863,           0.0048966,            0.025702,           0.0053272,           0.0053272,           0.0053272
                 238,            0.024877,           0.0080654,           0.0045089,             0.45777,             0.54073,             0.53445,              0.3628,            0.017817,           0.0050797,            0.026312,           0.0053074,           0.0053074,           0.0053074
                 239,            0.025763,           0.0057354,          0.00099827,             0.33201,             0.35967,             0.54491,              0.3486,            0.019748,           0.0056756,            0.025415,           0.0052876,           0.0052876,           0.0052876
                 240,            0.022225,           0.0061649,          0.00085745,             0.31102,             0.30028,             0.53638,             0.35364,            0.019112,           0.0064759,            0.025409,           0.0052678,           0.0052678,           0.0052678
                 241,            0.025458,            0.007448,          0.00092173,             0.31037,             0.29866,             0.54606,             0.35928,            0.019092,           0.0063918,            0.026721,            0.005248,            0.005248,            0.005248
                 242,            0.023407,           0.0063551,           0.0012287,             0.42316,             0.44868,             0.55004,             0.39862,            0.017962,           0.0064194,            0.028168,           0.0052282,           0.0052282,           0.0052282
                 243,            0.024265,           0.0080416,           0.0024297,              0.4728,             0.54648,             0.59366,             0.42969,            0.017929,           0.0058715,            0.028815,           0.0052084,           0.0052084,           0.0052084
                 244,            0.021939,            0.007618,          0.00087584,             0.49466,             0.59445,             0.59536,             0.42546,            0.017456,           0.0055566,            0.029871,           0.0051886,           0.0051886,           0.0051886
                 245,             0.02554,            0.006079,          0.00072558,             0.53034,             0.70222,             0.61077,               0.439,            0.016798,           0.0051851,            0.029193,           0.0051688,           0.0051688,           0.0051688
                 246,            0.023006,           0.0080063,          0.00091198,             0.54134,             0.73476,             0.61176,             0.43332,            0.015954,           0.0048909,            0.029172,            0.005149,            0.005149,            0.005149
                 247,            0.020347,           0.0073427,           0.0022965,             0.55263,             0.81136,             0.58069,             0.40625,            0.016892,           0.0046978,            0.026187,           0.0051292,           0.0051292,           0.0051292
                 248,            0.024156,           0.0068012,          0.00082781,              0.5501,             0.80012,             0.61249,              0.4414,            0.016371,           0.0045581,            0.024503,           0.0051094,           0.0051094,           0.0051094
                 249,            0.027745,           0.0084856,               0.002,             0.78463,             0.60606,             0.65869,             0.49486,            0.015158,           0.0048847,            0.021843,           0.0050896,           0.0050896,           0.0050896
                 250,            0.025308,           0.0086673,           0.0010073,             0.74717,             0.73751,             0.74873,             0.57107,            0.015819,           0.0048122,            0.020152,           0.0050698,           0.0050698,           0.0050698
                 251,            0.022844,           0.0085991,          0.00091368,             0.84592,             0.76366,             0.78217,             0.59947,            0.015792,           0.0048807,            0.019857,             0.00505,             0.00505,             0.00505
                 252,            0.021265,           0.0068581,           0.0011025,              0.8361,             0.77273,             0.78038,             0.59256,            0.016397,           0.0049193,            0.019699,           0.0050302,           0.0050302,           0.0050302
                 253,            0.023802,           0.0082437,          0.00095715,             0.82891,             0.76306,             0.77272,             0.53601,            0.017309,            0.005276,            0.019959,           0.0050104,           0.0050104,           0.0050104
                 254,            0.023509,           0.0079318,           0.0015246,             0.81299,             0.73841,             0.76701,             0.55866,            0.017219,           0.0050874,            0.020165,           0.0049906,           0.0049906,           0.0049906
                 255,            0.023322,           0.0074304,           0.0023428,             0.77945,             0.60606,             0.65468,             0.50207,            0.015972,           0.0050058,            0.022925,           0.0049708,           0.0049708,           0.0049708
                 256,            0.019284,           0.0066117,          0.00085642,             0.74965,             0.60536,             0.66606,             0.51191,            0.017074,           0.0046911,            0.024954,            0.004951,            0.004951,            0.004951
                 257,            0.022579,           0.0063211,           0.0012347,             0.64158,             0.43939,             0.52681,             0.41281,            0.017258,           0.0050936,            0.027887,           0.0049312,           0.0049312,           0.0049312
                 258,            0.020529,           0.0059395,           0.0014561,             0.41743,             0.60606,             0.49313,             0.37816,            0.016031,           0.0050504,            0.030823,           0.0049114,           0.0049114,           0.0049114
                 259,            0.020079,           0.0069557,          0.00095056,              0.4354,             0.65152,             0.49677,             0.35197,            0.017558,           0.0051436,            0.033496,           0.0048916,           0.0048916,           0.0048916
                 260,            0.022391,           0.0083731,           0.0012153,             0.45818,             0.65152,             0.52592,             0.37515,             0.01621,           0.0048089,            0.033276,           0.0048718,           0.0048718,           0.0048718
                 261,             0.02251,            0.007065,          0.00099474,             0.45926,             0.65152,             0.52451,             0.36771,            0.017754,           0.0048428,            0.033032,            0.004852,            0.004852,            0.004852
                 262,            0.023556,           0.0068904,           0.0015494,             0.45987,             0.65152,             0.53082,             0.33586,            0.017878,           0.0047061,            0.031897,           0.0048322,           0.0048322,           0.0048322
                 263,            0.021792,           0.0083522,          0.00087817,             0.45656,             0.65152,              0.5258,             0.34761,            0.020186,           0.0049672,             0.03125,           0.0048124,           0.0048124,           0.0048124
                 264,            0.023653,             0.00653,          0.00087264,              0.4288,             0.65152,               0.532,             0.38578,            0.017566,           0.0049243,            0.030322,           0.0047926,           0.0047926,           0.0047926
                 265,            0.022726,           0.0076764,          0.00086182,             0.45459,             0.68131,             0.58253,             0.41137,            0.017219,             0.00495,            0.029877,           0.0047728,           0.0047728,           0.0047728
                 266,            0.018074,           0.0070928,          0.00068972,             0.41228,             0.63363,             0.55297,             0.39731,            0.017666,           0.0048187,            0.029651,            0.004753,            0.004753,            0.004753
                 267,            0.022075,           0.0078751,          0.00092742,             0.45429,             0.69043,             0.58931,             0.41685,            0.018184,           0.0049419,            0.029645,           0.0047332,           0.0047332,           0.0047332
                 268,            0.018821,           0.0074133,          0.00095325,             0.41886,             0.66256,             0.55875,             0.41369,            0.017754,           0.0048695,             0.02959,           0.0047134,           0.0047134,           0.0047134
                 269,            0.021057,            0.006525,           0.0031479,              0.4993,             0.80674,              0.6011,              0.4308,            0.017033,           0.0048866,             0.02543,           0.0046936,           0.0046936,           0.0046936
                 270,            0.021413,           0.0097983,          0.00095505,             0.49728,             0.79392,             0.60175,             0.38983,            0.018841,            0.004921,            0.022461,           0.0046738,           0.0046738,           0.0046738
                 271,            0.021695,           0.0066428,          0.00071663,             0.60336,             0.60606,             0.61403,              0.4446,            0.017277,            0.005065,            0.020489,            0.004654,            0.004654,            0.004654
                 272,            0.022043,           0.0071911,          0.00087334,              0.6101,             0.60606,             0.60187,             0.41221,             0.01858,           0.0049431,            0.020871,           0.0046342,           0.0046342,           0.0046342
                 273,            0.022727,           0.0068982,           0.0012238,             0.49701,              0.7928,             0.60278,             0.43016,            0.016849,           0.0051479,            0.021831,           0.0046144,           0.0046144,           0.0046144
                 274,            0.019371,           0.0068994,          0.00085744,             0.50021,             0.80065,             0.59104,             0.41995,            0.017234,           0.0051808,            0.022084,           0.0045946,           0.0045946,           0.0045946
                 275,            0.023615,           0.0046184,            0.001462,             0.49415,             0.78211,             0.56969,             0.37325,            0.019212,           0.0055387,            0.023422,           0.0045748,           0.0045748,           0.0045748
                 276,             0.02346,           0.0066278,           0.0008864,             0.49792,             0.79067,             0.56925,             0.41086,            0.016388,            0.005219,            0.022643,            0.004555,            0.004555,            0.004555
                 277,            0.020592,            0.007004,            0.001363,              0.4928,             0.77416,             0.55173,             0.38394,            0.018481,           0.0052483,            0.024533,           0.0045352,           0.0045352,           0.0045352
                 278,            0.020691,            0.008155,           0.0023597,              0.4938,             0.77744,             0.56388,             0.39942,             0.01658,           0.0050831,            0.024428,           0.0045154,           0.0045154,           0.0045154
                 279,            0.019898,           0.0059727,          0.00080258,             0.49276,             0.77628,             0.56065,             0.38053,            0.016807,           0.0050364,            0.023944,           0.0044956,           0.0044956,           0.0044956
                 280,            0.020918,           0.0073708,          0.00075655,             0.49436,             0.77719,             0.55877,             0.37844,            0.016986,           0.0049031,            0.023022,           0.0044758,           0.0044758,           0.0044758
                 281,            0.021141,           0.0066504,          0.00072624,             0.49327,             0.77546,             0.55877,             0.35994,            0.017462,           0.0048866,            0.023395,            0.004456,            0.004456,            0.004456
                 282,            0.020189,           0.0069871,           0.0019364,             0.46081,             0.76092,             0.55763,             0.38085,            0.016644,           0.0050156,            0.023978,           0.0044362,           0.0044362,           0.0044362
                 283,            0.022975,           0.0065269,          0.00082389,             0.44779,             0.69555,             0.56528,             0.36315,            0.017712,           0.0052123,            0.024921,           0.0044164,           0.0044164,           0.0044164
                 284,            0.019071,           0.0055583,          0.00081964,             0.51236,             0.64983,             0.57504,             0.39886,            0.017384,           0.0053234,            0.026089,           0.0043966,           0.0043966,           0.0043966
                 285,            0.020036,           0.0066626,           0.0014837,             0.51275,             0.64973,             0.57504,             0.39686,            0.016267,           0.0052686,            0.026831,           0.0043768,           0.0043768,           0.0043768
                 286,            0.020978,           0.0057418,           0.0024853,             0.53085,             0.70176,             0.61268,             0.41973,            0.017041,           0.0052626,             0.02673,            0.004357,            0.004357,            0.004357
                 287,            0.019345,           0.0068821,          0.00094783,             0.49829,             0.71469,             0.60526,              0.4424,            0.016886,           0.0051825,            0.025815,           0.0043372,           0.0043372,           0.0043372
                 288,            0.020415,           0.0051983,           0.0013539,             0.54467,             0.75006,             0.61474,             0.45236,            0.016143,           0.0052319,            0.025894,           0.0043174,           0.0043174,           0.0043174
                 289,            0.018269,           0.0060798,          0.00095887,             0.47341,             0.60606,             0.58021,             0.41706,            0.016147,           0.0051029,            0.025476,           0.0042976,           0.0042976,           0.0042976
                 290,            0.014828,           0.0056913,          0.00067333,             0.46126,             0.75916,             0.59368,             0.42496,            0.015997,           0.0050101,            0.024715,           0.0042778,           0.0042778,           0.0042778
                 291,            0.019498,           0.0060442,           0.0012409,             0.45677,             0.75182,             0.59179,             0.41148,            0.016405,           0.0050683,            0.024918,            0.004258,            0.004258,            0.004258
                 292,            0.020947,           0.0072012,           0.0020131,             0.47687,             0.80652,             0.60465,             0.46807,            0.014895,           0.0049484,            0.025775,           0.0042382,           0.0042382,           0.0042382
                 293,            0.016804,           0.0046688,          0.00071509,                0.47,             0.65037,             0.60244,             0.45584,            0.014867,             0.00508,            0.027469,           0.0042184,           0.0042184,           0.0042184
                 294,            0.017855,           0.0052218,          0.00066555,             0.45516,             0.65152,             0.58439,             0.44252,            0.015313,            0.005053,            0.027817,           0.0041986,           0.0041986,           0.0041986
                 295,            0.020818,           0.0072985,          0.00089111,             0.49374,             0.75005,             0.61781,             0.47513,            0.014866,           0.0049832,            0.027701,           0.0041788,           0.0041788,           0.0041788
                 296,            0.019092,           0.0063855,          0.00075067,             0.49652,              0.7605,             0.61781,             0.45403,            0.015804,           0.0049767,            0.027899,            0.004159,            0.004159,            0.004159
                 297,            0.019816,           0.0067234,           0.0010213,             0.50305,             0.65152,             0.59158,             0.43831,            0.015253,           0.0050077,             0.02822,           0.0041392,           0.0041392,           0.0041392
                 298,            0.018172,           0.0068217,           0.0010786,             0.51472,             0.64566,             0.57873,             0.40726,            0.015323,           0.0049565,            0.028165,           0.0041194,           0.0041194,           0.0041194
                 299,            0.018387,           0.0057456,           0.0072528,             0.51443,             0.64625,             0.57145,             0.43693,            0.014195,           0.0048878,             0.02803,           0.0040996,           0.0040996,           0.0040996
                 300,            0.020282,           0.0069214,           0.0009306,             0.50535,             0.64486,             0.57409,             0.43049,            0.013987,           0.0048211,            0.028073,           0.0040798,           0.0040798,           0.0040798
                 301,            0.018065,           0.0064615,           0.0020449,             0.51418,             0.65152,             0.56258,             0.43279,            0.014835,            0.004853,            0.028192,             0.00406,             0.00406,             0.00406
                 302,             0.02113,           0.0069187,           0.0020661,             0.49888,             0.65152,             0.55298,             0.40483,            0.014339,           0.0048559,            0.028473,           0.0040402,           0.0040402,           0.0040402
                 303,             0.01996,            0.005821,          0.00072351,             0.49152,             0.65152,             0.54836,             0.41415,            0.014158,           0.0049503,            0.028629,           0.0040204,           0.0040204,           0.0040204
                 304,            0.019635,            0.006273,          0.00072615,             0.48004,             0.65152,             0.60227,             0.45278,            0.014346,           0.0049238,            0.027933,           0.0040006,           0.0040006,           0.0040006
                 305,            0.017172,           0.0075011,          0.00097144,             0.48009,             0.65122,             0.59877,             0.45951,            0.014135,           0.0048835,            0.027573,           0.0039808,           0.0039808,           0.0039808
                 306,            0.018246,            0.006524,          0.00082257,             0.47925,             0.64312,             0.61137,             0.47013,            0.013533,             0.00488,            0.027298,            0.003961,            0.003961,            0.003961
                 307,            0.018467,           0.0062364,           0.0013851,             0.47331,             0.64574,             0.58345,             0.45308,            0.014115,           0.0049567,            0.027545,           0.0039412,           0.0039412,           0.0039412
                 308,            0.017055,           0.0063902,           0.0016512,              0.4925,             0.63843,             0.62882,             0.48414,            0.013439,           0.0049276,            0.026877,           0.0039214,           0.0039214,           0.0039214
                 309,            0.016605,           0.0059359,          0.00076678,             0.49974,              0.6409,             0.61751,             0.48449,             0.01392,           0.0047336,             0.02652,           0.0039016,           0.0039016,           0.0039016
                 310,            0.019087,           0.0056357,          0.00095249,             0.51186,             0.64553,             0.63308,              0.4884,            0.013542,            0.004806,              0.0258,           0.0038818,           0.0038818,           0.0038818
                 311,            0.019087,           0.0061203,           0.0048078,             0.46731,             0.65152,             0.63126,             0.51005,            0.012371,           0.0048158,            0.025641,            0.003862,            0.003862,            0.003862
                 312,              0.0185,           0.0067071,          0.00099755,             0.49654,             0.78043,             0.62964,              0.4823,            0.013029,           0.0048006,            0.025085,           0.0038422,           0.0038422,           0.0038422
